"gid","iso_a2","code","name","level_0","level_1","bbox"
219147,"US","19147","Palo Alto","US","Iowa","-94.913923 42.908007 -94.442567 43.255511"
219149,"US","19149","Plymouth","US","Iowa","-96.639485 42.56062 -95.858568 42.910152"
219151,"US","19151","Pocahontas","US","Iowa","-94.915573 42.558757 -94.442541 42.9097"
219153,"US","19153","Polk","US","Iowa","-93.815784 41.48177 -93.328407 41.863469"
219155,"US","19155","Pottawattamie","US","Iowa","-96.019543 41.159236 -95.154614 41.50696"
219157,"US","19157","Poweshiek","US","Iowa","-92.766769 41.50871 -92.297488 41.862779"
219159,"US","19159","Ringgold","US","Iowa","-94.471696 40.570825 -94.014759 40.899503"
219161,"US","19161","Sac","US","Iowa","-95.388181 42.209692 -94.856654 42.561742"
219163,"US","19163","Scott","US","Iowa","-90.899853 41.449632 -90.312667 41.776435"
219165,"US","19165","Shelby","US","Iowa","-95.558143 41.50469 -95.040719 41.864207"
219167,"US","19167","Sioux","US","Iowa","-96.571509 42.908771 -95.859323 43.260151"
219169,"US","19169","Story","US","Iowa","-93.698767 41.862572 -93.231443 42.209397"
219171,"US","19171","Tama","US","Iowa","-92.76809 41.862187 -92.297267 42.297527"
219173,"US","19173","Taylor","US","Iowa","-94.928938 40.570706 -94.470779 40.900785"
219175,"US","19175","Union","US","Iowa","-94.471252 40.897031 -94.014189 41.15758"
219177,"US","19177","Van Buren","US","Iowa","-92.179782 40.59853 -91.716432 40.901362"
219179,"US","19179","Wapello","US","Iowa","-92.640361 40.898867 -92.178983 41.162663"
219181,"US","19181","Warren","US","Iowa","-93.790828 41.160501 -93.327886 41.512094"
219183,"US","19183","Washington","US","Iowa","-91.946939 41.161514 -91.48386 41.511739"
219185,"US","19185","Wayne","US","Iowa","-93.556964 40.57994 -93.097237 40.898454"
219187,"US","19187","Webster","US","Iowa","-94.443583 42.209048 -93.93158 42.645192"
219189,"US","19189","Winnebago","US","Iowa","-93.97078 43.255021 -93.497326 43.499886"
219191,"US","19191","Winneshiek","US","Iowa","-92.081272 43.081653 -91.603992 43.500895"
219193,"US","19193","Woodbury","US","Iowa","-96.498997 42.211261 -95.669141 42.562234"
219195,"US","19195","Worth","US","Iowa","-93.497821 43.255024 -93.023908 43.499733"
219197,"US","19197","Wright","US","Iowa","-93.971771 42.557314 -93.498594 42.908758"
220001,"US","20001","Allen","US","Kansas","-95.525501 37.732356 -95.077876 38.038594"
220003,"US","20003","Anderson","US","Kansas","-95.51897 38.037692 -95.064895 38.390464"
220005,"US","20005","Atchison","US","Kansas","-95.570351 39.418786 -94.968973 39.653054"
220007,"US","20007","Barber","US","Kansas","-99.012598 36.997969 -98.347149 37.471051"
220009,"US","20009","Barton","US","Kansas","-99.03343 38.26079 -98.479507 38.696916"
220011,"US","20011","Bourbon","US","Kansas","-95.088111 37.673105 -94.614011 38.037706"
220013,"US","20013","Brown","US","Kansas","-95.789051 39.652746 -95.339634 40.000474"
220015,"US","20015","Butler","US","Kansas","-97.15345 37.475375 -96.522782 38.087704"
220017,"US","20017","Chase","US","Kansas","-96.841274 38.085554 -96.35362 38.522473"
220019,"US","20019","Chautauqua","US","Kansas","-96.525771 36.998643 -95.964096 37.30273"
220021,"US","20021","Cherokee","US","Kansas","-95.075324 36.99859 -94.617658 37.340003"
220023,"US","20023","Cheyenne","US","Kansas","-102.051769 39.568178 -101.409838 40.003166"
220025,"US","20025","Clark","US","Kansas","-100.107437 36.999529 -99.541114 37.474836"
220027,"US","20027","Clay","US","Kansas","-97.371225 39.131961 -96.958632 39.567025"
220029,"US","20029","Cloud","US","Kansas","-97.931964 39.306011 -97.368374 39.654043"
220031,"US","20031","Coffey","US","Kansas","-95.959308 38.037938 -95.507474 38.434532"
220033,"US","20033","Comanche","US","Kansas","-99.544792 36.999221 -99.000301 37.384296"
220035,"US","20035","Cowley","US","Kansas","-97.153331 36.99871 -96.5247 37.476643"
220037,"US","20037","Crawford","US","Kansas","-95.088518 37.338254 -94.616724 37.674911"
220039,"US","20039","Decatur","US","Kansas","-100.741115 39.566886 -100.177794 40.002269"
220041,"US","20041","Dickinson","US","Kansas","-97.381215 38.608974 -96.890019 39.133513"
220043,"US","20043","Doniphan","US","Kansas","-95.339959 39.615063 -94.859035 40"
220045,"US","20045","Douglas","US","Kansas","-95.5019 38.738265 -95.055848 39.069783"
220047,"US","20047","Edwards","US","Kansas","-99.570576 37.73297 -99.013303 38.0882"
220049,"US","20049","Elk","US","Kansas","-96.526327 37.299232 -95.961002 37.607261"
220051,"US","20051","Ellis","US","Kansas","-99.598323 38.696514 -99.0375 39.133324"
220053,"US","20053","Ellsworth","US","Kansas","-98.48614 38.521625 -97.924269 38.871548"
220055,"US","20055","Finney","US","Kansas","-101.103778 37.736275 -100.225031 38.265202"
220057,"US","20057","Ford","US","Kansas","-100.227491 37.467041 -99.556119 37.914018"
220059,"US","20059","Franklin","US","Kansas","-95.509014 38.389456 -95.056327 38.738915"
220061,"US","20061","Geary","US","Kansas","-96.963688 38.869704 -96.500962 39.220156"
220063,"US","20063","Gove","US","Kansas","-100.818795 38.697341 -100.14794 39.133455"
220065,"US","20065","Graham","US","Kansas","-100.164347 39.131676 -99.601623 39.567447"
220067,"US","20067","Grant","US","Kansas","-101.52707 37.387719 -101.089363 37.736476"
220069,"US","20069","Gray","US","Kansas","-100.665172 37.474608 -100.214637 38.002533"
220071,"US","20071","Greeley","US","Kansas","-102.045253 38.262322 -101.567059 38.699679"
220073,"US","20073","Greenwood","US","Kansas","-96.525979 37.603761 -95.958134 38.172903"
220075,"US","20075","Hamilton","US","Kansas","-102.044833 37.736235 -101.526961 38.263207"
220077,"US","20077","Harper","US","Kansas","-98.349804 36.997684 -97.801967 37.386298"
220079,"US","20079","Harvey","US","Kansas","-97.702213 37.911325 -97.152476 38.175081"
220081,"US","20081","Haskell","US","Kansas","-101.090526 37.387149 -100.652224 37.73679"
220083,"US","20083","Hodgeman","US","Kansas","-100.227137 37.91269 -99.569508 38.262239"
220085,"US","20085","Jackson","US","Kansas","-96.036181 39.216081 -95.564111 39.65318"
220087,"US","20087","Jefferson","US","Kansas","-95.598348 39.031552 -95.179827 39.420919"
220089,"US","20089","Jewell","US","Kansas","-98.505295 39.566903 -97.931481 40.002662"
220091,"US","20091","Johnson","US","Kansas","-95.056497 38.738078 -94.607382 39.061388"
220093,"US","20093","Kearny","US","Kansas","-101.542757 37.7361 -101.089667 38.264557"
220095,"US","20095","Kingman","US","Kansas","-98.465038 37.383953 -97.806717 37.733895"
220097,"US","20097","Kiowa","US","Kansas","-99.559656 37.381022 -99.011499 37.734925"
220099,"US","20099","Labette","US","Kansas","-95.522935 36.999232 -95.073497 37.38436"
220101,"US","20101","Lane","US","Kansas","-100.688006 38.262134 -100.244249 38.700226"
220103,"US","20103","Leavenworth","US","Kansas","-95.187963 38.953836 -94.775532 39.419221"
220105,"US","20105","Lincoln","US","Kansas","-98.490265 38.870407 -97.928326 39.21978"
220107,"US","20107","Linn","US","Kansas","-95.077887 38.036786 -94.612463 38.389945"
220109,"US","20109","Logan","US","Kansas","-101.484383 38.698922 -100.811628 39.135518"
220111,"US","20111","Lyon","US","Kansas","-96.357277 38.170939 -95.945661 38.739265"
220113,"US","20113","McPherson","US","Kansas","-97.925256 38.17336 -97.371592 38.610094"
220115,"US","20115","Marion","US","Kansas","-97.37209 38.08561 -96.819475 38.60956"
220117,"US","20117","Marshall","US","Kansas","-96.806742 39.565925 -96.238969 40.001541"
220119,"US","20119","Meade","US","Kansas","-100.652728 37.000022 -100.089155 37.475391"
220121,"US","20121","Miami","US","Kansas","-95.066041 38.388718 -94.60908 38.738636"
220123,"US","20123","Mitchell","US","Kansas","-98.49015 39.218757 -97.928462 39.567522"
220125,"US","20125","Montgomery","US","Kansas","-95.964748 36.999074 -95.517967 37.386668"
220127,"US","20127","Morris","US","Kansas","-96.933924 38.521538 -96.35261 38.870352"
220129,"US","20129","Morton","US","Kansas","-102.04218 36.993016 -101.555246 37.38932"
220131,"US","20131","Nemaha","US","Kansas","-96.239772 39.565883 -95.788071 40.00093"
220133,"US","20133","Neosho","US","Kansas","-95.526136 37.38372 -95.087632 37.734202"
220135,"US","20135","Ness","US","Kansas","-100.248657 38.261455 -99.584207 38.69818"
220137,"US","20137","Norton","US","Kansas","-100.180456 39.566798 -99.625324 40.001859"
220139,"US","20139","Osage","US","Kansas","-95.950282 38.433544 -95.500439 38.870054"
220141,"US","20141","Osborne","US","Kansas","-99.04864 39.132695 -98.487377 39.568114"
220143,"US","20143","Ottawa","US","Kansas","-97.931614 38.957852 -97.369839 39.306774"
220145,"US","20145","Pawnee","US","Kansas","-99.584803 37.999813 -98.91236 38.350719"
220147,"US","20147","Phillips","US","Kansas","-99.62824 39.567222 -99.066184 40.002352"
220149,"US","20149","Pottawatomie","US","Kansas","-96.728327 39.126527 -96.034612 39.566344"
220151,"US","20151","Pratt","US","Kansas","-99.015359 37.470037 -98.464663 37.825435"
220153,"US","20153","Rawlins","US","Kansas","-101.413913 39.567726 -100.738651 40.002702"
220155,"US","20155","Reno","US","Kansas","-98.473104 37.732456 -97.698692 38.173918"
220157,"US","20157","Republic","US","Kansas","-97.933418 39.65336 -97.368492 40.002259"
220159,"US","20159","Rice","US","Kansas","-98.480649 38.15875 -97.922116 38.522755"
220161,"US","20161","Riley","US","Kansas","-96.961693 39.043232 -96.389043 39.566606"
220163,"US","20163","Rooks","US","Kansas","-99.605491 39.132357 -99.044128 39.568127"
220165,"US","20165","Rush","US","Kansas","-99.586604 38.34833 -99.032408 38.697065"
220167,"US","20167","Russell","US","Kansas","-99.042626 38.696699 -98.483716 39.13351"
220169,"US","20169","Saline","US","Kansas","-97.928967 38.608923 -97.371614 38.958395"
220171,"US","20171","Scott","US","Kansas","-101.128393 38.264137 -100.6845 38.700603"
220173,"US","20173","Sedgwick","US","Kansas","-97.808358 37.474184 -97.152145 37.912733"
220175,"US","20175","Seward","US","Kansas","-101.068112 36.997922 -100.633 37.387883"
220177,"US","20177","Shawnee","US","Kansas","-96.03906 38.868867 -95.500236 39.216958"
220179,"US","20179","Sheridan","US","Kansas","-100.72157 39.131992 -100.161667 39.568102"
220181,"US","20181","Sherman","US","Kansas","-102.049769 39.133147 -101.389068 39.568504"
220183,"US","20183","Smith","US","Kansas","-99.067128 39.567379 -98.503975 40.002553"
220185,"US","20185","Stafford","US","Kansas","-99.022627 37.824223 -98.471915 38.261285"
220187,"US","20187","Stanton","US","Kansas","-102.042155 37.388384 -101.525751 37.738541"
220189,"US","20189","Stevens","US","Kansas","-101.556776 36.995324 -101.066451 37.388797"
220191,"US","20191","Sumner","US","Kansas","-97.8076 36.998546 -97.147714 37.477276"
220193,"US","20193","Thomas","US","Kansas","-101.391762 39.133012 -100.719902 39.56867"
220195,"US","20195","Trego","US","Kansas","-100.153823 38.696264 -99.591776 39.132493"
220197,"US","20197","Wabaunsee","US","Kansas","-96.501722 38.738773 -95.945799 39.212279"
220199,"US","20199","Wallace","US","Kansas","-102.047161 38.697567 -101.478195 39.134799"
220201,"US","20201","Washington","US","Kansas","-97.369244 39.566345 -96.805693 40.002034"
220203,"US","20203","Wichita","US","Kansas","-101.567489 38.263122 -101.125436 38.701608"
220205,"US","20205","Wilson","US","Kansas","-95.962662 37.383933 -95.524896 37.734482"
220207,"US","20207","Woodson","US","Kansas","-95.961598 37.732727 -95.518951 38.040195"
220209,"US","20209","Wyandotte","US","Kansas","-94.908867 38.991401 -94.588387 39.202911"
221001,"US","21001","Adair","US","Kentucky","-85.526881 36.925069 -85.043316 37.312262"
221003,"US","21003","Allen","US","Kentucky","-86.419043 36.628493 -85.949094 36.935624"
221005,"US","21005","Anderson","US","Kentucky","-85.170062 37.884348 -84.796327 38.129607"
221007,"US","21007","Ballard","US","Kentucky","-89.182467 36.915486 -88.815952 37.230107"
221009,"US","21009","Barren","US","Kentucky","-86.17641 36.722722 -85.739255 37.169813"
221011,"US","21011","Bath","US","Kentucky","-83.98028 37.992542 -83.462764 38.302707"
221013,"US","21013","Bell","US","Kentucky","-83.957274 36.582596 -83.459459 36.955786"
221015,"US","21015","Boone","US","Kentucky","-84.897371 38.777293 -84.597932 39.147732"
221017,"US","21017","Bourbon","US","Kentucky","-84.442661 38.067028 -83.969251 38.37175"
221019,"US","21019","Boyd","US","Kentucky","-82.817729 38.234685 -82.571551 38.505779"
221021,"US","21021","Boyle","US","Kentucky","-85.039674 37.532113 -84.651682 37.717249"
221023,"US","21023","Bracken","US","Kentucky","-84.235962 38.549802 -83.903901 38.827393"
221025,"US","21025","Breathitt","US","Kentucky","-83.580227 37.33004 -82.948544 37.699988"
221027,"US","21027","Breckinridge","US","Kentucky","-86.677873 37.558637 -86.151285 38.045884"
221029,"US","21029","Bullitt","US","Kentucky","-85.938321 37.805866 -85.42883 38.118383"
221031,"US","21031","Butler","US","Kentucky","-86.944939 36.999766 -86.399165 37.395123"
221033,"US","21033","Caldwell","US","Kentucky","-88.095781 36.950714 -87.680049 37.379445"
221035,"US","21035","Calloway","US","Kentucky","-88.489117 36.497058 -88.032541 36.7507"
221037,"US","21037","Campbell","US","Kentucky","-84.506161 38.805757 -84.231933 39.122016"
221039,"US","21039","Carlisle","US","Kentucky","-89.179651 36.771562 -88.812801 36.954876"
221041,"US","21041","Carroll","US","Kentucky","-85.33311 38.580216 -84.934224 38.761327"
221043,"US","21043","Carter","US","Kentucky","-83.341471 38.168312 -82.771674 38.504595"
221045,"US","21045","Casey","US","Kentucky","-85.165174 37.102271 -84.706122 37.551266"
221047,"US","21047","Christian","US","Kentucky","-87.733368 36.637108 -87.259371 37.159346"
221049,"US","21049","Clark","US","Kentucky","-84.348874 37.821798 -83.96631 38.115118"
221051,"US","21051","Clay","US","Kentucky","-83.969571 36.937387 -83.505113 37.358105"
221053,"US","21053","Clinton","US","Kentucky","-85.296002 36.615465 -84.974811 36.888018"
221055,"US","21055","Crittenden","US","Kentucky","-88.358496 37.126087 -87.800561 37.547222"
221057,"US","21057","Cumberland","US","Kentucky","-85.601624 36.618655 -85.215405 36.938138"
221059,"US","21059","Daviess","US","Kentucky","-87.408547 37.560803 -86.8171 37.930281"
221061,"US","21061","Edmonson","US","Kentucky","-86.469126 37.053285 -86.049133 37.340796"
221063,"US","21063","Elliott","US","Kentucky","-83.270849 37.996452 -82.888622 38.266963"
221065,"US","21065","Estill","US","Kentucky","-84.126948 37.542856 -83.721658 37.853066"
221067,"US","21067","Fayette","US","Kentucky","-84.66034 37.845261 -84.282629 38.211449"
221069,"US","21069","Fleming","US","Kentucky","-83.984317 38.170963 -83.45273 38.525381"
221071,"US","21071","Floyd","US","Kentucky","-82.946065 37.285323 -82.563561 37.756249"
221073,"US","21073","Franklin","US","Kentucky","-85.024264 38.093437 -84.725168 38.374836"
221075,"US","21075","Fulton","US","Kentucky","-89.571203 36.497491 -88.834588 36.650475"
221077,"US","21077","Gallatin","US","Kentucky","-85.023118 38.66213 -84.660107 38.859575"
221079,"US","21079","Garrard","US","Kentucky","-84.745502 37.472663 -84.347805 37.83023"
221081,"US","21081","Grant","US","Kentucky","-84.785794 38.473039 -84.476299 38.803515"
221083,"US","21083","Graves","US","Kentucky","-88.819595 36.501153 -88.484103 36.946872"
221085,"US","21085","Grayson","US","Kentucky","-86.669004 37.321099 -86.018677 37.623037"
221087,"US","21087","Green","US","Kentucky","-85.697325 37.109444 -85.352771 37.471843"
221089,"US","21089","Greenup","US","Kentucky","-83.167673 38.373935 -82.665422 38.756532"
221091,"US","21091","Hancock","US","Kentucky","-86.987301 37.655008 -86.622316 37.999422"
221093,"US","21093","Hardin","US","Kentucky","-86.277558 37.440308 -85.676072 38.005072"
221095,"US","21095","Harlan","US","Kentucky","-83.511729 36.664793 -82.855735 37.021211"
221097,"US","21097","Harrison","US","Kentucky","-84.557375 38.277852 -84.1021 38.582039"
221099,"US","21099","Hart","US","Kentucky","-86.161548 37.148377 -85.650666 37.449933"
221101,"US","21101","Henderson","US","Kentucky","-87.92706 37.638376 -87.271162 37.975345"
221103,"US","21103","Henry","US","Kentucky","-85.34608 38.335586 -84.866952 38.596838"
221105,"US","21105","Hickman","US","Kentucky","-89.2014 36.502611 -88.813229 36.797285"
221107,"US","21107","Hopkins","US","Kentucky","-87.851803 37.105344 -87.295369 37.569988"
221109,"US","21109","Jackson","US","Kentucky","-84.205306 37.250551 -83.781929 37.581421"
221111,"US","21111","Jefferson","US","Kentucky","-85.947104 37.99721 -85.404899 38.380239"
221113,"US","21113","Jessamine","US","Kentucky","-84.724676 37.72855 -84.434279 38.003836"
221115,"US","21115","Johnson","US","Kentucky","-83.004649 37.7032 -82.612393 38.000513"
221117,"US","21117","Kenton","US","Kentucky","-84.623493 38.790093 -84.41744 39.099977"
