"gid","iso_a2","code","level_1"
578141,"US","78141","Texas"
578142,"US","78142","Texas"
578143,"US","78143","Texas"
578144,"US","78144","Texas"
578145,"US","78145","Texas"
578146,"US","78146","Texas"
578147,"US","78147","Texas"
578148,"US","78148","Texas"
578150,"US","78150","Texas"
578151,"US","78151","Texas"
578152,"US","78152","Texas"
578154,"US","78154","Texas"
578155,"US","78155","Texas"
578159,"US","78159","Texas"
578160,"US","78160","Texas"
578161,"US","78161","Texas"
578162,"US","78162","Texas"
578163,"US","78163","Texas"
578164,"US","78164","Texas"
578201,"US","78201","Texas"
578202,"US","78202","Texas"
578203,"US","78203","Texas"
578204,"US","78204","Texas"
578205,"US","78205","Texas"
578207,"US","78207","Texas"
578208,"US","78208","Texas"
578209,"US","78209","Texas"
578210,"US","78210","Texas"
578211,"US","78211","Texas"
578212,"US","78212","Texas"
578213,"US","78213","Texas"
578214,"US","78214","Texas"
578215,"US","78215","Texas"
578216,"US","78216","Texas"
578217,"US","78217","Texas"
578218,"US","78218","Texas"
578219,"US","78219","Texas"
578220,"US","78220","Texas"
578221,"US","78221","Texas"
578222,"US","78222","Texas"
578223,"US","78223","Texas"
578224,"US","78224","Texas"
578225,"US","78225","Texas"
578226,"US","78226","Texas"
578227,"US","78227","Texas"
578228,"US","78228","Texas"
578229,"US","78229","Texas"
578230,"US","78230","Texas"
578231,"US","78231","Texas"
578232,"US","78232","Texas"
578233,"US","78233","Texas"
578234,"US","78234","Texas"
578235,"US","78235","Texas"
578236,"US","78236","Texas"
578237,"US","78237","Texas"
578238,"US","78238","Texas"
578239,"US","78239","Texas"
578240,"US","78240","Texas"
578242,"US","78242","Texas"
578243,"US","78243","Texas"
578244,"US","78244","Texas"
578245,"US","78245","Texas"
578247,"US","78247","Texas"
578248,"US","78248","Texas"
578249,"US","78249","Texas"
578250,"US","78250","Texas"
578251,"US","78251","Texas"
578252,"US","78252","Texas"
578253,"US","78253","Texas"
578254,"US","78254","Texas"
578255,"US","78255","Texas"
578256,"US","78256","Texas"
578257,"US","78257","Texas"
578258,"US","78258","Texas"
578259,"US","78259","Texas"
578260,"US","78260","Texas"
578261,"US","78261","Texas"
578263,"US","78263","Texas"
578264,"US","78264","Texas"
578266,"US","78266","Texas"
578330,"US","78330","Texas"
578332,"US","78332","Texas"
578336,"US","78336","Texas"
578338,"US","78338","Texas"
578339,"US","78339","Texas"
578340,"US","78340","Texas"
578341,"US","78341","Texas"
578342,"US","78342","Texas"
578343,"US","78343","Texas"
578344,"US","78344","Texas"
578349,"US","78349","Texas"
578351,"US","78351","Texas"
578352,"US","78352","Texas"
578353,"US","78353","Texas"
578355,"US","78355","Texas"
578357,"US","78357","Texas"
578358,"US","78358","Texas"
578359,"US","78359","Texas"
578361,"US","78361","Texas"
578362,"US","78362","Texas"
578363,"US","78363","Texas"
578368,"US","78368","Texas"
578369,"US","78369","Texas"
578370,"US","78370","Texas"
578371,"US","78371","Texas"
578372,"US","78372","Texas"
578373,"US","78373","Texas"
578374,"US","78374","Texas"
578375,"US","78375","Texas"
578376,"US","78376","Texas"
578377,"US","78377","Texas"
578379,"US","78379","Texas"
578380,"US","78380","Texas"
578382,"US","78382","Texas"
578383,"US","78383","Texas"
578384,"US","78384","Texas"
578385,"US","78385","Texas"
578387,"US","78387","Texas"
578389,"US","78389","Texas"
578390,"US","78390","Texas"
578391,"US","78391","Texas"
578393,"US","78393","Texas"
578401,"US","78401","Texas"
578402,"US","78402","Texas"
578404,"US","78404","Texas"
578405,"US","78405","Texas"
578406,"US","78406","Texas"
578407,"US","78407","Texas"
578408,"US","78408","Texas"
578409,"US","78409","Texas"
578410,"US","78410","Texas"
578411,"US","78411","Texas"
578412,"US","78412","Texas"
578413,"US","78413","Texas"
578414,"US","78414","Texas"
578415,"US","78415","Texas"
578416,"US","78416","Texas"
578417,"US","78417","Texas"
578418,"US","78418","Texas"
578419,"US","78419","Texas"
578501,"US","78501","Texas"
578503,"US","78503","Texas"
578504,"US","78504","Texas"
578516,"US","78516","Texas"
578520,"US","78520","Texas"
578521,"US","78521","Texas"
578526,"US","78526","Texas"
578535,"US","78535","Texas"
578536,"US","78536","Texas"
578537,"US","78537","Texas"
578538,"US","78538","Texas"
578539,"US","78539","Texas"
578541,"US","78541","Texas"
578542,"US","78542","Texas"
578543,"US","78543","Texas"
578545,"US","78545","Texas"
578548,"US","78548","Texas"
578549,"US","78549","Texas"
578550,"US","78550","Texas"
578552,"US","78552","Texas"
578557,"US","78557","Texas"
578558,"US","78558","Texas"
578559,"US","78559","Texas"
578560,"US","78560","Texas"
578561,"US","78561","Texas"
578562,"US","78562","Texas"
578563,"US","78563","Texas"
578564,"US","78564","Texas"
578565,"US","78565","Texas"
578566,"US","78566","Texas"
578567,"US","78567","Texas"
578569,"US","78569","Texas"
578570,"US","78570","Texas"
578572,"US","78572","Texas"
578573,"US","78573","Texas"
578574,"US","78574","Texas"
578575,"US","78575","Texas"
578576,"US","78576","Texas"
578577,"US","78577","Texas"
578578,"US","78578","Texas"
578579,"US","78579","Texas"
578580,"US","78580","Texas"
578582,"US","78582","Texas"
578583,"US","78583","Texas"
578584,"US","78584","Texas"
578585,"US","78585","Texas"
578586,"US","78586","Texas"
578588,"US","78588","Texas"
578589,"US","78589","Texas"
578590,"US","78590","Texas"
578591,"US","78591","Texas"
578592,"US","78592","Texas"
578593,"US","78593","Texas"
578594,"US","78594","Texas"
578595,"US","78595","Texas"
578596,"US","78596","Texas"
578597,"US","78597","Texas"
578598,"US","78598","Texas"
578602,"US","78602","Texas"
578605,"US","78605","Texas"
578606,"US","78606","Texas"
578607,"US","78607","Texas"
578608,"US","78608","Texas"
578609,"US","78609","Texas"
578610,"US","78610","Texas"
578611,"US","78611","Texas"
578612,"US","78612","Texas"
578613,"US","78613","Texas"
578614,"US","78614","Texas"
578615,"US","78615","Texas"
578616,"US","78616","Texas"
578617,"US","78617","Texas"
578618,"US","78618","Texas"
578619,"US","78619","Texas"
578620,"US","78620","Texas"
578621,"US","78621","Texas"
578622,"US","78622","Texas"
578623,"US","78623","Texas"
578624,"US","78624","Texas"
578626,"US","78626","Texas"
578628,"US","78628","Texas"
578629,"US","78629","Texas"
578631,"US","78631","Texas"
578632,"US","78632","Texas"
578633,"US","78633","Texas"
578634,"US","78634","Texas"
578635,"US","78635","Texas"
578636,"US","78636","Texas"
578638,"US","78638","Texas"
578639,"US","78639","Texas"
578640,"US","78640","Texas"
578641,"US","78641","Texas"
578642,"US","78642","Texas"
578643,"US","78643","Texas"
578644,"US","78644","Texas"
578645,"US","78645","Texas"
578648,"US","78648","Texas"
578650,"US","78650","Texas"
578652,"US","78652","Texas"
578653,"US","78653","Texas"
578654,"US","78654","Texas"
578655,"US","78655","Texas"
578656,"US","78656","Texas"
578657,"US","78657","Texas"
578659,"US","78659","Texas"
578660,"US","78660","Texas"
578661,"US","78661","Texas"
578662,"US","78662","Texas"
578663,"US","78663","Texas"
578664,"US","78664","Texas"
578665,"US","78665","Texas"
578666,"US","78666","Texas"
578669,"US","78669","Texas"
578670,"US","78670","Texas"
578671,"US","78671","Texas"
578672,"US","78672","Texas"
578675,"US","78675","Texas"
578676,"US","78676","Texas"
578677,"US","78677","Texas"
578681,"US","78681","Texas"
578701,"US","78701","Texas"
578702,"US","78702","Texas"
578703,"US","78703","Texas"
578704,"US","78704","Texas"
578705,"US","78705","Texas"
578712,"US","78712","Texas"
578717,"US","78717","Texas"
578719,"US","78719","Texas"
578721,"US","78721","Texas"
578722,"US","78722","Texas"
578723,"US","78723","Texas"
578724,"US","78724","Texas"
578725,"US","78725","Texas"
578726,"US","78726","Texas"
578727,"US","78727","Texas"
578728,"US","78728","Texas"
578729,"US","78729","Texas"
578730,"US","78730","Texas"
578731,"US","78731","Texas"
578732,"US","78732","Texas"
578733,"US","78733","Texas"
578734,"US","78734","Texas"
578735,"US","78735","Texas"
578736,"US","78736","Texas"
578737,"US","78737","Texas"
578738,"US","78738","Texas"
578739,"US","78739","Texas"
578741,"US","78741","Texas"
578742,"US","78742","Texas"
578744,"US","78744","Texas"
578745,"US","78745","Texas"
578746,"US","78746","Texas"
578747,"US","78747","Texas"
578748,"US","78748","Texas"
578749,"US","78749","Texas"
578750,"US","78750","Texas"
578751,"US","78751","Texas"
578752,"US","78752","Texas"
578753,"US","78753","Texas"
578754,"US","78754","Texas"
578756,"US","78756","Texas"
578757,"US","78757","Texas"
578758,"US","78758","Texas"
578759,"US","78759","Texas"
578801,"US","78801","Texas"
578802,"US","78802","Texas"
578827,"US","78827","Texas"
578828,"US","78828","Texas"
578829,"US","78829","Texas"
578830,"US","78830","Texas"
578832,"US","78832","Texas"
578833,"US","78833","Texas"
578834,"US","78834","Texas"
578836,"US","78836","Texas"
578837,"US","78837","Texas"
578838,"US","78838","Texas"
578839,"US","78839","Texas"
578840,"US","78840","Texas"
578843,"US","78843","Texas"
578850,"US","78850","Texas"
578851,"US","78851","Texas"
578852,"US","78852","Texas"
578860,"US","78860","Texas"
578861,"US","78861","Texas"
578870,"US","78870","Texas"
578871,"US","78871","Texas"
578872,"US","78872","Texas"
578873,"US","78873","Texas"
578877,"US","78877","Texas"
578879,"US","78879","Texas"
578880,"US","78880","Texas"
578881,"US","78881","Texas"
578883,"US","78883","Texas"
578884,"US","78884","Texas"
578885,"US","78885","Texas"
578886,"US","78886","Texas"
578931,"US","78931","Texas"
578932,"US","78932","Texas"
578933,"US","78933","Texas"
578934,"US","78934","Texas"
578935,"US","78935","Texas"
578938,"US","78938","Texas"
578940,"US","78940","Texas"
578941,"US","78941","Texas"
578942,"US","78942","Texas"
578943,"US","78943","Texas"
578944,"US","78944","Texas"
578945,"US","78945","Texas"
578946,"US","78946","Texas"
578947,"US","78947","Texas"
578948,"US","78948","Texas"
578949,"US","78949","Texas"
578950,"US","78950","Texas"
578951,"US","78951","Texas"
578953,"US","78953","Texas"
578954,"US","78954","Texas"
578956,"US","78956","Texas"
578957,"US","78957","Texas"
578959,"US","78959","Texas"
578962,"US","78962","Texas"
578963,"US","78963","Texas"
579001,"US","79001","Texas"
579003,"US","79003","Texas"
579005,"US","79005","Texas"
579007,"US","79007","Texas"
579009,"US","79009","Texas"
579010,"US","79010","Texas"
579011,"US","79011","Texas"
579012,"US","79012","Texas"
579013,"US","79013","Texas"
579014,"US","79014","Texas"
579015,"US","79015","Texas"
579016,"US","79016","Texas"
579018,"US","79018","Texas"
579019,"US","79019","Texas"
579021,"US","79021","Texas"
579022,"US","79022","Texas"
579024,"US","79024","Texas"
579025,"US","79025","Texas"
579027,"US","79027","Texas"
579029,"US","79029","Texas"
579031,"US","79031","Texas"
579032,"US","79032","Texas"
579033,"US","79033","Texas"
579034,"US","79034","Texas"
579035,"US","79035","Texas"
579036,"US","79036","Texas"
579039,"US","79039","Texas"
579040,"US","79040","Texas"
579041,"US","79041","Texas"
579042,"US","79042","Texas"
579043,"US","79043","Texas"
579044,"US","79044","Texas"
579045,"US","79045","Texas"
579046,"US","79046","Texas"
579051,"US","79051","Texas"
579052,"US","79052","Texas"
579053,"US","79053","Texas"
579054,"US","79054","Texas"
579056,"US","79056","Texas"
579057,"US","79057","Texas"
579058,"US","79058","Texas"
579059,"US","79059","Texas"
579061,"US","79061","Texas"
579062,"US","79062","Texas"
579063,"US","79063","Texas"
579064,"US","79064","Texas"
579065,"US","79065","Texas"
579068,"US","79068","Texas"
579070,"US","79070","Texas"
579072,"US","79072","Texas"
579078,"US","79078","Texas"
579079,"US","79079","Texas"
579080,"US","79080","Texas"
579081,"US","79081","Texas"
579082,"US","79082","Texas"
579083,"US","79083","Texas"
579084,"US","79084","Texas"
579085,"US","79085","Texas"
579086,"US","79086","Texas"
579087,"US","79087","Texas"
579088,"US","79088","Texas"
579091,"US","79091","Texas"
579092,"US","79092","Texas"
579093,"US","79093","Texas"
579094,"US","79094","Texas"
579095,"US","79095","Texas"
579096,"US","79096","Texas"
579097,"US","79097","Texas"
579098,"US","79098","Texas"
579101,"US","79101","Texas"
579102,"US","79102","Texas"
579103,"US","79103","Texas"
579104,"US","79104","Texas"
579105,"US","79105","Texas"
579106,"US","79106","Texas"
579107,"US","79107","Texas"
579108,"US","79108","Texas"
579109,"US","79109","Texas"
579110,"US","79110","Texas"
579111,"US","79111","Texas"
579118,"US","79118","Texas"
579119,"US","79119","Texas"
579121,"US","79121","Texas"
579124,"US","79124","Texas"
579201,"US","79201","Texas"
579220,"US","79220","Texas"
579225,"US","79225","Texas"
579226,"US","79226","Texas"
579227,"US","79227","Texas"
579229,"US","79229","Texas"
579230,"US","79230","Texas"
579231,"US","79231","Texas"
579233,"US","79233","Texas"
579234,"US","79234","Texas"
579235,"US","79235","Texas"
579236,"US","79236","Texas"
579237,"US","79237","Texas"
579239,"US","79239","Texas"
579240,"US","79240","Texas"
579241,"US","79241","Texas"
579243,"US","79243","Texas"
579244,"US","79244","Texas"
579245,"US","79245","Texas"
579247,"US","79247","Texas"
579248,"US","79248","Texas"
579250,"US","79250","Texas"
579251,"US","79251","Texas"
579252,"US","79252","Texas"
579255,"US","79255","Texas"
579256,"US","79256","Texas"
579257,"US","79257","Texas"
579258,"US","79258","Texas"
579259,"US","79259","Texas"
579261,"US","79261","Texas"
579311,"US","79311","Texas"
579312,"US","79312","Texas"
579313,"US","79313","Texas"
579314,"US","79314","Texas"
579316,"US","79316","Texas"
579322,"US","79322","Texas"
579323,"US","79323","Texas"
579324,"US","79324","Texas"
579325,"US","79325","Texas"
579326,"US","79326","Texas"
579329,"US","79329","Texas"
579330,"US","79330","Texas"
579331,"US","79331","Texas"
579336,"US","79336","Texas"
579339,"US","79339","Texas"
579342,"US","79342","Texas"
579343,"US","79343","Texas"
579344,"US","79344","Texas"
579345,"US","79345","Texas"
579346,"US","79346","Texas"
579347,"US","79347","Texas"
579350,"US","79350","Texas"
579351,"US","79351","Texas"
579353,"US","79353","Texas"
579355,"US","79355","Texas"
579356,"US","79356","Texas"
579357,"US","79357","Texas"
579358,"US","79358","Texas"
579359,"US","79359","Texas"
579360,"US","79360","Texas"
579363,"US","79363","Texas"
579364,"US","79364","Texas"
579366,"US","79366","Texas"
579367,"US","79367","Texas"
579369,"US","79369","Texas"
579370,"US","79370","Texas"
579371,"US","79371","Texas"
579372,"US","79372","Texas"
579373,"US","79373","Texas"
579376,"US","79376","Texas"
579377,"US","79377","Texas"
579378,"US","79378","Texas"
579379,"US","79379","Texas"
579380,"US","79380","Texas"
579381,"US","79381","Texas"
579382,"US","79382","Texas"
579401,"US","79401","Texas"
579403,"US","79403","Texas"
579404,"US","79404","Texas"
579406,"US","79406","Texas"
579407,"US","79407","Texas"
579410,"US","79410","Texas"
579411,"US","79411","Texas"
579412,"US","79412","Texas"
579413,"US","79413","Texas"
579414,"US","79414","Texas"
579415,"US","79415","Texas"
579416,"US","79416","Texas"
579423,"US","79423","Texas"
579424,"US","79424","Texas"
579501,"US","79501","Texas"
579502,"US","79502","Texas"
579503,"US","79503","Texas"
579504,"US","79504","Texas"
579505,"US","79505","Texas"
579506,"US","79506","Texas"
579508,"US","79508","Texas"
579510,"US","79510","Texas"
579511,"US","79511","Texas"
579512,"US","79512","Texas"
579517,"US","79517","Texas"
579518,"US","79518","Texas"
579519,"US","79519","Texas"
579520,"US","79520","Texas"
579521,"US","79521","Texas"
579525,"US","79525","Texas"
579526,"US","79526","Texas"
579527,"US","79527","Texas"
579528,"US","79528","Texas"
