"gid","iso_a2","code","name","level_0","level_1","level_2","level_3","bbox"
100000051261,"FR","51261","Fresne-lès-Reims","FR","Grand Est","Marne","Bourgogne-Fresne","4.07094 49.313706 4.130128 49.364521"
100000052209,"FR","52209","Fresnoy-en-Bassigny","FR","Grand Est","Haute-Marne","Parnoy-en-Bassigny","5.623165 48.016031 5.71197 48.071017"
100000028165,"FR","28165","Frétigny","FR","Centre-Val de Loire","Eure-et-Loir","Saintigny","0.948355 48.326875 1.057392 48.389829"
100000080363,"FR","80363","Frettemolle","FR","Hauts-de-France","Somme","Hescamps","1.836462 49.727791 1.897828 49.758039"
100000052210,"FR","52210","Frettes","FR","Bourgogne-Franche-Comté","Haute-Saône","Champlitte","5.529854 47.656122 5.5977 47.707371"
100000039243,"FR","39243","Froideville","FR","Bourgogne-Franche-Comté","Jura","Vincent-Froideville","5.469042 46.799958 5.496015 46.824432"
100000086101,"FR","86101","Frontenay-sur-Dive","FR","Nouvelle-Aquitaine","Vienne","Saint-Jean-de-Sauves","0.016664 46.79853 0.080512 46.859576"
100000027274,"FR","27274","Gaillardbois-Cressenville","FR","Normandie","Eure","Val d'Orger","1.377221 49.322434 1.425217 49.354745"
100000014294,"FR","14294","Garcelles-Secqueville","FR","Normandie","Calvados","Le Castelet","-0.309409 49.086604 -0.24893 49.104207"
100000272771,"FR","27277","Garencières","FR","Normandie","Eure","La Baronnie","1.234318 48.931601 1.279219 48.967155"
100000040107,"FR","40107","Garrosse","FR","Nouvelle-Aquitaine","Landes","Morcenx-la-Nouvelle","-0.993884 43.979217 -0.904497 44.043379"
100000028174,"FR","28174","Gâtelles","FR","Centre-Val de Loire","Eure-et-Loir","Thimert-Gâtelles","1.259597 48.513593 1.328033 48.557027"
100000061184,"FR","61184","Gauville","FR","Normandie","Orne","La Ferté-en-Ouche","0.483567 48.775652 0.585937 48.851757"
100000065188,"FR","65188","Gavarnie","FR","Occitanie","Hautes-Pyrénées","Gavarnie-Gèdre","-0.14993 42.683649 0.029849 42.786215"
100000501971,"FR","50197","Gavray","FR","Normandie","Manche","Gavray-sur-Sienne","-1.373555 48.878786 -1.285545 48.933936"
100000651921,"FR","65192","Gèdre","FR","Occitanie","Hautes-Pyrénées","Gavarnie-Gèdre","-0.085914 42.697501 0.139472 42.829549"
100000049147,"FR","49147","Gée","FR","Pays de la Loire","Maine-et-Loire","Beaufort-en-Anjou","-0.251703 47.45333 -0.20891 47.480782"
100000671531,"FR","67153","Geiswiller","FR","Grand Est","Bas-Rhin","Geiswiller-Zœbersdorf","7.487364 48.778525 7.514808 48.805103"
100000061185,"FR","61185","Gémages","FR","Normandie","Orne","Val-au-Perche","0.589738 48.280835 0.636638 48.309566"
100000049148,"FR","49148","Gené","FR","Pays de la Loire","Maine-et-Loire","Erdre-en-Anjou","-0.835564 47.61417 -0.778118 47.648976"
100000061186,"FR","61186","Geneslay","FR","Normandie","Orne","Rives d'Andaine","-0.51562 48.501279 -0.449929 48.529464"
100000055203,"FR","55203","Génicourt-sous-Condé","FR","Grand Est","Meuse","Les Hauts-de-Chée","5.138472 48.83679 5.174824 48.866479"
100000049149,"FR","49149","Gennes","FR","Pays de la Loire","Maine-et-Loire","Gennes-Val-de-Loire","-0.303507 47.269613 -0.212323 47.354343"
100000531041,"FR","53104","Gennes-sur-Glaize","FR","Pays de la Loire","Mayenne","Gennes-Longuefuye","-0.630359 47.816578 -0.539705 47.872244"
100000049150,"FR","49150","Genneteil","FR","Pays de la Loire","Maine-et-Loire","Noyant-Villages","0.001277 47.536347 0.095727 47.62377"
100000016149,"FR","16149","Genouillac","FR","Nouvelle-Aquitaine","Charente","Terres-de-Haute-Charente","0.538286 45.82227 0.615509 45.870197"
100000052215,"FR","52215","Genrupt","FR","Grand Est","Haute-Marne","Bourbonne-les-Bains","5.734689 47.90555 5.765591 47.931287"
100000055205,"FR","55205","Gérauvilliers","FR","Grand Est","Meuse","Badonvilliers-Gérauvilliers","5.533044 48.517809 5.591048 48.561698"
100000028179,"FR","28179","Germignonville","FR","Centre-Val de Loire","Eure-et-Loir","Éole-en-Beauce","1.693386 48.166247 1.784266 48.222409"
100000051664,"FR","51664","Gernicourt","FR","Grand Est","Marne","Cormicy","3.822582 49.381796 3.895679 49.40681"
100000049151,"FR","49151","Gesté","FR","Pays de la Loire","Maine-et-Loire","Beaupréau-en-Mauges","-1.16992 47.14617 -1.069073 47.220383"
100000592601,"FR","59260","Ghyvelde","FR","Hauts-de-France","Nord","Ghyvelde","2.466595 51.019623 2.566688 51.070967"
100000050202,"FR","50202","Giéville","FR","Normandie","Manche","Torigny-les-Villes","-1.032224 48.997937 -0.944382 49.026015"
100000067157,"FR","67157","Gimbrett","FR","Grand Est","Bas-Rhin","Berstett","7.592548 48.683023 7.626346 48.703901"
100000067158,"FR","67158","Gingsheim","FR","Grand Est","Bas-Rhin","Wingersheim les Quatre Bans","7.561269 48.709014 7.609458 48.7299"
100000051271,"FR","51271","Gionges","FR","Grand Est","Marne","Blancs-Coteaux","3.934524 48.922171 3.996739 48.959044"
100000088204,"FR","88204","Girmont","FR","Grand Est","Vosges","Thaon-les-Vosges","6.421686 48.233834 6.485058 48.273962"
100000055213,"FR","55213","Gironville-sous-les-Côtes","FR","Grand Est","Meuse","Geville","5.645694 48.77279 5.712613 48.818093"
100000027283,"FR","27283","Gisay-la-Coudre","FR","Normandie","Eure","Mesnil-en-Ouche","0.573917 48.920836 0.648717 48.970257"
100000003123,"FR","03123","Givarlais","FR","Auvergne-Rhône-Alpes","Allier","Haut-Bocage","2.617052 46.43489 2.686903 46.471498"
100000025272,"FR","25272","Glainans","FR","Bourgogne-Franche-Comté","Doubs","Anteuil","6.572906 47.356188 6.600637 47.393002"
100000050204,"FR","50204","Glatigny","FR","Normandie","Manche","La Haye","-1.666855 49.258626 -1.60652 49.285374"
100000056064,"FR","56064","Glénac","FR","Bretagne","Morbihan","La Gacilly","-2.175256 47.716808 -2.106754 47.758542"
100000002348,"FR","02348","Glennes","FR","Hauts-de-France","Aisne","Les Septvallons","3.698659 49.333902 3.742166 49.369244"
100000076301,"FR","76301","Glicourt","FR","Normandie","Seine-Maritime","Petit-Caux","1.218497 49.92369 1.251364 49.952934"
100000061191,"FR","61191","Glos-la-Ferrière","FR","Normandie","Orne","La Ferté-en-Ouche","0.567516 48.823801 0.636229 48.87911"
100000052224,"FR","52224","Gonaincourt","FR","Grand Est","Haute-Marne","Bourmont-entre-Meuse-et-Mouzon","5.579748 48.199895 5.62071 48.226536"
100000052225,"FR","52225","Goncourt","FR","Grand Est","Haute-Marne","Bourmont-entre-Meuse-et-Mouzon","5.547638 48.21962 5.640897 48.2658"
100000161531,"FR","16153","Gondeville","FR","Nouvelle-Aquitaine","Charente","Mainxe-Gondeville","-0.180617 45.655214 -0.123715 45.678038"
100000076310,"FR","76310","Gouchaupre","FR","Normandie","Seine-Maritime","Petit-Caux","1.275997 49.911075 1.315885 49.937827"
100000611941,"FR","61194","Goulet","FR","Normandie","Orne","Monts-sur-Orne","-0.11652 48.719298 -0.059588 48.749391"
100000009135,"FR","09135","Goulier","FR","Occitanie","Ariège","Val-de-Sos","1.480073 42.719529 1.529688 42.764077"
100000050213,"FR","50213","Gourfaleur","FR","Normandie","Manche","Bourgvallées","-1.130146 49.049683 -1.085523 49.09067"
100000016156,"FR","16156","Gourville","FR","Nouvelle-Aquitaine","Charente","Rouillac","-0.05351 45.803468 0.010235 45.849043"
100000052226,"FR","52226","Gourzon","FR","Grand Est","Haute-Marne","Bayard-sur-Marne","5.064107 48.523406 5.105201 48.567957"
100000027292,"FR","27292","Gouttières","FR","Normandie","Eure","Mesnil-en-Ouche","0.712849 49.003468 0.75534 49.035509"
100000502151,"FR","50215","Gouville-sur-Mer","FR","Normandie","Manche","Gouville-sur-Mer","-1.611278 49.083379 -1.54321 49.112318"
100000039256,"FR","39256","Goux","FR","Bourgogne-Franche-Comté","Jura","Dole","5.496255 47.021985 5.549713 47.061048"
100000080382,"FR","80382","Gouy-l'Hôpital","FR","Hauts-de-France","Somme","Hornoy-le-Bourg","1.944341 49.832595 1.987164 49.859879"
100000064248,"FR","64248","Gouze","FR","Nouvelle-Aquitaine","Pyrénées-Atlantiques","Mont","-0.690264 43.427321 -0.661607 43.452081"
100000023094,"FR","23094","Gouzougnat","FR","Nouvelle-Aquitaine","Creuse","Gouzon","2.14162 46.145576 2.202492 46.195295"
100000272941,"FR","27294","Grainville","FR","Normandie","Eure","Val d'Orger","1.347629 49.332754 1.386233 49.35536"
100000027296,"FR","27296","Granchain","FR","Normandie","Eure","Mesnil-en-Ouche","0.616288 49.023476 0.685006 49.050738"
100000024201,"FR","24201","Grand-Castang","FR","Nouvelle-Aquitaine","Dordogne","Mauzac-et-Grand-Castang","0.746398 44.885271 0.783036 44.911552"
100000089192,"FR","89192","Grandchamp","FR","Bourgogne-Franche-Comté","Yonne","Charny Orée de Puisaye","3.123613 47.76472 3.210219 47.832423"
100000014313,"FR","14313","Grandchamp-le-Château","FR","Normandie","Calvados","Mézidon Vallée d'Auge","0.053235 49.072443 0.09489 49.094808"
100000392581,"FR","39258","Grande-Rivière","FR","Bourgogne-Franche-Comté","Jura","Grande-Rivière Château","5.8518 46.509765 5.966327 46.564489"
100000081981,"FR","08198","Grandpré","FR","Grand Est","Ardennes","Grandpré","4.821152 49.317568 4.919536 49.397452"
100000012114,"FR","12114","Grand-Vabre","FR","Occitanie","Aveyron","Conques-en-Rouergue","2.318471 44.579618 2.407148 44.664747"
100000025291,"FR","25291","Granges-de-Vienney","FR","Bourgogne-Franche-Comté","Doubs","Naisey-les-Granges","6.206186 47.182194 6.239634 47.200518"
100000882181,"FR","88218","Granges-sur-Vologne","FR","Grand Est","Vosges","Granges-Aumontzey","6.763108 48.091339 6.867105 48.162067"
100000073126,"FR","73126","Granier","FR","Auvergne-Rhône-Alpes","Savoie","Aime-la-Plagne","6.562323 45.560587 6.664686 45.641154"
100000076326,"FR","76326","Greny","FR","Normandie","Seine-Maritime","Petit-Caux","1.281793 49.935179 1.323433 49.957421"
100000073127,"FR","73127","Gresin","FR","Auvergne-Rhône-Alpes","Savoie","Saint-Genix-les-Villages","5.651769 45.591834 5.705982 45.625166"
100000070281,"FR","70281","Greucourt","FR","Bourgogne-Franche-Comté","Haute-Saône","La Romaine","5.843843 47.522571 5.879094 47.54287"
100000050220,"FR","50220","Gréville-Hague","FR","Normandie","Manche","La Hague","-1.82875 49.654344 -1.7619 49.690409"
100000024204,"FR","24204","Grèzes","FR","Nouvelle-Aquitaine","Dordogne","Les Coteaux Périgourdins","1.340029 45.093784 1.380116 45.1229"
100000049154,"FR","49154","Grézillé","FR","Pays de la Loire","Maine-et-Loire","Gennes-Val-de-Loire","-0.374715 47.297981 -0.291784 47.344108"
100000067170,"FR","67170","Griesbach","FR","Grand Est","Bas-Rhin","Gundershoffen","7.661042 48.879391 7.699948 48.902797"
100000067171,"FR","67171","Griesbach-le-Bastberg","FR","Grand Est","Bas-Rhin","Bouxwiller","7.420854 48.806533 7.455888 48.825981"
100000014321,"FR","14321","Grisy","FR","Normandie","Calvados","Vendeuvre","-0.099694 48.998984 -0.046439 49.019297"
100000001182,"FR","01182","Groslée","FR","Auvergne-Rhône-Alpes","Ain","Groslée-Saint-Benoit","5.545504 45.708561 5.596505 45.738874"
100000049156,"FR","49156","Grugé-l'Hôpital","FR","Pays de la Loire","Maine-et-Loire","Ombrée d'Anjou","-1.066124 47.731991 -0.98658 47.778274"
100000039264,"FR","39264","Grusse","FR","Bourgogne-Franche-Comté","Jura","Val-Sonnette","5.489869 46.581492 5.509687 46.614199"
100000050223,"FR","50223","Guéhébert","FR","Normandie","Manche","Quettreville-sur-Sienne","-1.400844 48.953174 -1.344414 48.978558"
100000080394,"FR","80394","Guémicourt","FR","Hauts-de-France","Somme","Saint-Germain-sur-Bresle","1.73225 49.803444 1.761101 49.819288"
100000891961,"FR","89196","Guerchy","FR","Bourgogne-Franche-Comté","Yonne","Valravillon","3.388021 47.880758 3.467242 47.91644"
100000011171,"FR","11171","Gueytes-et-Labastide","FR","Occitanie","Aude","Val de Lambronne","1.988103 43.056417 2.030468 43.09298"
100000047116,"FR","47116","Gueyze","FR","Nouvelle-Aquitaine","Lot-et-Garonne","Sos","0.060125 44.015595 0.136502 44.079047"
100000080398,"FR","80398","Guibermesnil","FR","Hauts-de-France","Somme","Lafresguimont-Saint-Martin","1.8075 49.819124 1.862196 49.862006"
100000023601,"FR","02360","Guignicourt","FR","Hauts-de-France","Aisne","Villeneuve-sur-Aisne","3.918255 49.418625 3.996036 49.468838"
100000045163,"FR","45163","Guignonville","FR","Centre-Val de Loire","Loiret","Greneville-en-Beauce","2.085807 48.182536 2.166325 48.217738"
100000050224,"FR","50224","Guilberville","FR","Normandie","Manche","Torigny-les-Villes","-1.002192 48.95032 -0.905152 49.015918"
100000891971,"FR","89197","Guillon","FR","Bourgogne-Franche-Comté","Yonne","Guillon-Terre-Plaine","4.058635 47.498668 4.117796 47.562111"
100000076337,"FR","76337","Guilmécourt","FR","Normandie","Seine-Maritime","Petit-Caux","1.275841 49.945743 1.324531 49.980716"
100000290761,"FR","29076","Guipronvel","FR","Bretagne","Finistère","Milizac-Guipronvel","-4.591176 48.473792 -4.546243 48.512923"
100000027308,"FR","27308","Guitry","FR","Normandie","Eure","Vexin-sur-Epte","1.517184 49.197892 1.572931 49.240483"
100000055223,"FR","55223","Hadonville-lès-Lachaussée","FR","Grand Est","Meuse","Lachaussée","5.789585 49.045531 5.829754 49.06532"
100000061200,"FR","61200","Haleine","FR","Normandie","Orne","Rives d'Andaine","-0.456995 48.508142 -0.417361 48.527916"
100000057285,"FR","57285","Halling-lès-Boulay","FR","Grand Est","Moselle","Boulay-Moselle","6.495511 49.14569 6.522192 49.161675"
100000014324,"FR","14324","Hamars","FR","Normandie","Calvados","Thury-Harcourt-le-Hom","-0.571105 48.97536 -0.522195 49.031831"
100000055230,"FR","55230","Haraumont","FR","Grand Est","Meuse","Vilosnes-Haraumont","5.257185 49.340339 5.311012 49.366528"
100000060300,"FR","60300","Hardivillers-en-Vexin","FR","Hauts-de-France","Oise","La Corne-en-Vexin","1.915059 49.292646 1.955672 49.326113"
100000055231,"FR","55231","Hargeville-sur-Chée","FR","Grand Est","Meuse","Les Hauts-de-Chée","5.159542 48.831144 5.207277 48.860895"
100000052236,"FR","52236","Harméville","FR","Grand Est","Haute-Marne","Lezéville","5.3258 48.42823 5.367688 48.459586"
100000052238,"FR","52238","Harricourt","FR","Grand Est","Haute-Marne","Colombey les Deux Églises","4.889506 48.259653 4.939416 48.292702"
100000088234,"FR","88234","Harsault","FR","Grand Est","Vosges","La Vôge-les-Bains","6.208612 48.031056 6.278308 48.072391"
100000055233,"FR","55233","Hattonchâtel","FR","Grand Est","Meuse","Vigneulles-lès-Hattonchâtel","5.642193 48.97757 5.725627 49.011348"
100000055234,"FR","55234","Hattonville","FR","Grand Est","Meuse","Vigneulles-lès-Hattonchâtel","5.704256 48.980396 5.770305 49.009191"
100000055235,"FR","55235","Haucourt-la-Rigole","FR","Grand Est","Meuse","Spincourt","5.695861 49.307132 5.731972 49.331606"
100000055238,"FR","55238","Haumont-lès-Lachaussée","FR","Grand Est","Meuse","Lachaussée","5.782231 48.998328 5.821786 49.023224"
100000055240,"FR","55240","Hautecourt-lès-Broville","FR","Grand Est","Meuse","Abaucourt-Hautecourt","5.546862 49.186586 5.586558 49.214208"
100000011851,"FR","01185","Hauteville-Lompnes","FR","Auvergne-Rhône-Alpes","Ain","Plateau d'Hauteville","5.522418 45.917188 5.639488 46.007736"
100000088235,"FR","88235","Hautmougey","FR","Grand Est","Vosges","La Vôge-les-Bains","6.207009 48.010017 6.266332 48.04231"
100000502391,"FR","50239","Hébécrevon","FR","Normandie","Manche","Thèreval","-1.198909 49.102478 -1.139761 49.146813"
100000059298,"FR","59298","Hellemmes-Lille","FR","Hauts-de-France","Nord","Lille","3.093244 50.615412 3.126044 50.636356"
100000022078,"FR","22078","Hengoat","FR","Bretagne","Côtes d'Armor","La Roche-Jaudy","-3.218312 48.731463 -3.182406 48.76953"
100000062431,"FR","62431","Herbelles","FR","Hauts-de-France","Pas-de-Calais","Bellinghem","2.200962 50.644255 2.242247 50.669071"
100000050244,"FR","50244","Hérenguerville","FR","Normandie","Manche","Quettreville-sur-Sienne","-1.519954 48.965011 -1.487408 48.984625"
100000067193,"FR","67193","Hermerswiller","FR","Grand Est","Bas-Rhin","Hoffen","7.891857 48.929351 7.933945 48.947193"
100000731351,"FR","73135","Hermillon","FR","Auvergne-Rhône-Alpes","Savoie","La Tour-en-Maurienne","6.351 45.27075 6.42759 45.342631"
100000050242,"FR","50242","Herqueville","FR","Normandie","Manche","La Hague","-1.899194 49.657763 -1.865139 49.676825"
100000061205,"FR","61205","Heugon","FR","Normandie","Orne","La Ferté-en-Ouche","0.353912 48.831962 0.432595 48.876858"
100000052239,"FR","52239","Heuilley-Cotton","FR","Grand Est","Haute-Marne","Villegusien-le-Lac","5.335348 47.735134 5.385557 47.785142"
100000014330,"FR","14330","Heurtevent","FR","Normandie","Calvados","Livarot-Pays-d'Auge","0.103134 48.970361 0.153618 48.997091"
100000050245,"FR","50245","Heussé","FR","Normandie","Manche","Le Teilleul","-0.944978 48.494464 -0.854628 48.534412"
100000017189,"FR","17189","Hiers-Brouage","FR","Nouvelle-Aquitaine","Charente-Maritime","Marennes-Hiers-Brouage","-1.106196 45.804305 -1.000422 45.879315"
100000014331,"FR","14331","Hiéville","FR","Normandie","Calvados","Saint-Pierre-en-Auge","-0.032453 49.011671 0.024159 49.03169"
100000080441,"FR","80441","Hocquincourt","FR","Hauts-de-France","Somme","Hallencourt","1.828841 49.980972 1.866818 50.014689"
100000067207,"FR","67207","Hohatzenheim","FR","Grand Est","Bas-Rhin","Wingersheim les Quatre Bans","7.599088 48.709764 7.627506 48.725511"
100000067211,"FR","67211","Hohwiller","FR","Grand Est","Bas-Rhin","Soultz-sous-Forêts","7.888578 48.91578 7.931315 48.932707"
100000681431,"FR","68143","Holtzwihr","FR","Grand Est","Haut-Rhin","Porte du Ried","7.396963 48.099435 7.439362 48.132498"
100000001186,"FR","01186","Hostiaz","FR","Auvergne-Rhône-Alpes","Ain","Plateau d'Hauteville","5.515492 45.884056 5.564494 45.926258"
100000055249,"FR","55249","Houdelaucourt-sur-Othain","FR","Grand Est","Meuse","Spincourt","5.672108 49.306263 5.709221 49.330952"
100000050249,"FR","50249","Houesville","FR","Normandie","Manche","Carentan-les-Marais","-1.318501 49.335895 -1.274624 49.364732"
100000027344,"FR","27344","Houlbec-près-le-Gros-Theil","FR","Normandie","Eure","Les Monts du Roumois","0.815884 49.235326 0.841159 49.263002"
100000014339,"FR","14339","Hubert-Folie","FR","Normandie","Calvados","Castine-en-Plaine","-0.328104 49.119941 -0.30167 49.135745"
100000049159,"FR","49159","Huillé","FR","Pays de la Loire","Maine-et-Loire","Huillé-Lézigné","-0.341121 47.630177 -0.278204 47.683277"
100000014340,"FR","14340","Huppain","FR","Normandie","Calvados","Port-en-Bessin-Huppain","-0.800934 49.324052 -0.742528 49.354527"
100000050254,"FR","50254","Husson","FR","Normandie","Manche","Le Teilleul","-0.934642 48.563779 -0.869334 48.607347"
100000080447,"FR","80447","Hyencourt-le-Grand","FR","Hauts-de-France","Somme","Hypercourt","2.822082 49.811506 2.852514 49.834365"
100000050255,"FR","50255","Hyenville","FR","Normandie","Manche","Quettreville-sur-Sienne","-1.509004 48.97984 -1.462153 49.000576"
